2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.21 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.21 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.22 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.21 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.22 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.21 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.21 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.21 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.21 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.21 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.21 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.41 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.28 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.21 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.27 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.23 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.31 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.30 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.28 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.27 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.23 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.21 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.21 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.21 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.52 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.50 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.48 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.50 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.42 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.38 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.37 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.34 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.34 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.41 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.39 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.36 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.35 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.34 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.34 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.35 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.34 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.34 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.34 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.37 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.35 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.35 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.35 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.35 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.36 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.35 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.35 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.35 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.35 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.36 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.36 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.35 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.36 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.35 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.35 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.35 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.36 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.36 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.35 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.35 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.34 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.34 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.35 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.34 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.44 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.44 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.43 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.38 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.37 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.37 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.30 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.31 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.30 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.28 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.23 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.30 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.34 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.21 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.22 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.21 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.21 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.21 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.21 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.21 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.21 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.21 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.21 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.21 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.21 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.21 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.21 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.21 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.21 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.21 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.21 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.21 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.22 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.21 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.21 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.28 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.45 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.29 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.21 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.22 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.21 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.25 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.30 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.30 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.30 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.26 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.23 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.21 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
2026-09-11 12:48:51 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.20 ms
